ticket_id,user_id,category,priority,channel,created_date,resolved_date,status,resolution_hours,csat_score
TKT-21252,USR-10488,Integration,High,Email,2025-08-07,2025-08-12,Resolved,125,1
TKT-21253,USR-11922,Performance,High,Chat,2025-11-03,2025-11-15,Resolved,305,5
TKT-21254,USR-11561,Billing,High,Phone,2026-02-18,2026-03-02,Closed,293,1
TKT-21255,USR-11085,Bug,High,WhatsApp,2026-01-12,2026-01-25,Closed,327,3
TKT-21256,USR-10449,Billing,Critical,Phone,2025-09-11,2025-09-12,Closed,24,2
TKT-21257,USR-10214,Performance,Medium,Chat,2025-11-10,2025-11-17,Closed,186,4
TKT-21258,USR-11771,Performance,Medium,WhatsApp,2025-11-19,,Open,,
TKT-21259,USR-11804,Billing,High,Phone,2025-12-17,2025-12-26,Resolved,227,3
TKT-21260,USR-11917,Performance,Medium,WhatsApp,2026-02-10,2026-02-11,Closed,37,2
TKT-21261,USR-10964,Bug,Medium,Phone,2025-11-23,,Open,,
TKT-21262,USR-11525,Feature_Request,Medium,Email,2026-02-17,2026-02-26,Resolved,234,5
TKT-21263,USR-10772,Bug,High,Phone,2026-02-23,2026-03-06,Resolved,271,3
TKT-21264,USR-11001,Billing,Low,Chat,2026-01-29,,Open,,
TKT-21265,USR-10668,Onboarding,Medium,Phone,2026-02-07,2026-02-19,Closed,290,5
TKT-21266,USR-11403,Bug,Medium,Email,2026-02-20,2026-03-06,Resolved,340,4
TKT-21267,USR-11944,Integration,Critical,WhatsApp,2025-11-02,2025-11-05,Closed,73,3
TKT-21268,USR-11909,Feature_Request,Critical,Chat,2026-01-27,2026-01-27,Resolved,5,3
TKT-21269,USR-11394,Feature_Request,Medium,Email,2025-09-23,2025-09-29,Closed,158,2
TKT-21270,USR-10510,Integration,Low,Phone,2025-08-12,2025-08-13,Resolved,26,3
TKT-21271,USR-10385,Feature_Request,Critical,Email,2026-02-06,2026-02-06,Closed,13,3
TKT-21272,USR-10254,Billing,Low,WhatsApp,2026-02-14,2026-02-20,Closed,150,3
TKT-21273,USR-10522,Onboarding,Medium,Phone,2026-02-05,2026-02-10,Resolved,131,3
TKT-21274,USR-11625,Onboarding,Critical,Chat,2025-09-26,,Open,,
TKT-21275,USR-11594,Onboarding,Medium,WhatsApp,2026-01-31,,In_Progress,,
TKT-21276,USR-10473,Onboarding,Medium,Phone,2025-09-28,2025-09-28,Resolved,7,4
TKT-21277,USR-11123,Bug,Low,Chat,2025-12-02,2025-12-10,Resolved,204,4
TKT-21278,USR-10764,Onboarding,Low,Phone,2026-01-05,2026-01-05,Closed,2,4
TKT-21279,USR-11040,Performance,Medium,Email,2026-02-24,2026-02-28,Resolved,113,4
TKT-21280,USR-11079,Bug,High,WhatsApp,2025-12-18,2025-12-21,Resolved,78,2
TKT-21281,USR-11564,Onboarding,Critical,Chat,2025-07-14,2025-07-16,Resolved,54,3
TKT-21282,USR-10924,Bug,High,Chat,2026-01-17,,In_Progress,,
TKT-21283,USR-10625,Feature_Request,Low,Email,2026-01-15,2026-01-15,Closed,8,3
TKT-21284,USR-11162,Billing,High,Email,2025-11-10,2025-11-14,Resolved,119,2
TKT-21285,USR-10977,Bug,High,Email,2026-02-01,2026-02-09,Closed,215,2
TKT-21286,USR-10972,Performance,Low,Chat,2025-09-29,2025-10-01,Resolved,65,5
TKT-21287,USR-10153,Feature_Request,Medium,Email,2025-08-08,2025-08-18,Resolved,241,4
TKT-21288,USR-11909,Bug,Low,Chat,2025-12-28,,Open,,
TKT-21289,USR-11334,Bug,Low,WhatsApp,2026-02-26,2026-03-12,Closed,348,5
TKT-21290,USR-10027,Bug,Medium,WhatsApp,2025-09-16,2025-09-25,Closed,238,4
TKT-21291,USR-11404,Feature_Request,Medium,Chat,2026-01-19,2026-01-19,Resolved,13,1
TKT-21292,USR-10984,Integration,Low,Email,2025-10-18,2025-10-26,Resolved,211,4
TKT-21293,USR-11327,Integration,Medium,Email,2026-02-10,2026-02-13,Closed,77,5
TKT-21294,USR-11612,Onboarding,High,Phone,2026-02-25,2026-03-01,Resolved,103,2
TKT-21295,USR-11694,Onboarding,Medium,Chat,2025-10-04,2025-10-07,Closed,86,5
TKT-21296,USR-10342,Performance,High,Chat,2025-09-11,,Open,,
TKT-21297,USR-10697,Onboarding,High,Email,2025-10-03,2025-10-16,Closed,313,5
TKT-21298,USR-11674,Performance,Medium,Phone,2025-12-10,,Open,,
TKT-21299,USR-10789,Onboarding,Low,Email,2025-10-20,2025-10-24,Closed,113,2
TKT-21300,USR-11817,Billing,Low,Email,2025-10-21,2025-10-22,Closed,25,5
TKT-21301,USR-11150,Bug,High,Phone,2025-10-03,2025-10-07,Resolved,108,3
TKT-21302,USR-10380,Bug,High,Chat,2025-12-16,2025-12-26,Closed,255,4
TKT-21303,USR-11897,Bug,High,Chat,2025-12-27,2026-01-08,Resolved,310,5
TKT-21304,USR-10851,Bug,High,Email,2025-10-30,2025-11-09,Resolved,253,1
TKT-21305,USR-11141,Integration,High,Chat,2025-10-26,2025-11-01,Resolved,166,4
TKT-21306,USR-10845,Integration,High,Email,2026-01-18,2026-01-21,Closed,93,2
TKT-21307,USR-10505,Onboarding,Critical,Phone,2026-02-15,2026-02-15,Closed,7,3
TKT-21308,USR-10701,Onboarding,Medium,Phone,2026-01-31,2026-02-08,Resolved,202,2
TKT-21309,USR-11034,Bug,Medium,Email,2026-02-21,2026-03-03,Closed,254,4
TKT-21310,USR-10597,Feature_Request,Medium,WhatsApp,2025-09-19,,In_Progress,,
TKT-21311,USR-10076,Feature_Request,Low,Phone,2025-11-02,,Open,,
TKT-21312,USR-11705,Onboarding,Medium,WhatsApp,2025-08-07,,Open,,
TKT-21313,USR-11663,Integration,Low,Chat,2026-01-13,2026-01-25,Closed,300,4
TKT-21314,USR-11554,Billing,Critical,Email,2026-02-14,,In_Progress,,
TKT-21315,USR-11206,Feature_Request,Low,WhatsApp,2026-02-02,2026-02-13,Closed,272,3
TKT-21316,USR-10184,Performance,Low,WhatsApp,2026-01-31,2026-02-13,Resolved,322,1
TKT-21317,USR-10653,Billing,Low,WhatsApp,2026-02-04,,Open,,
TKT-21318,USR-11879,Billing,High,Email,2026-02-22,2026-03-03,Closed,220,5
TKT-21319,USR-11274,Feature_Request,Low,Email,2026-01-13,2026-01-20,Closed,179,4
TKT-21320,USR-11846,Billing,Low,WhatsApp,2026-02-07,2026-02-12,Resolved,129,4
TKT-21321,USR-11067,Onboarding,Medium,Chat,2025-12-09,,Open,,
TKT-21322,USR-11403,Performance,Medium,Phone,2026-02-18,2026-03-02,Resolved,298,2
TKT-21323,USR-10980,Bug,Medium,WhatsApp,2026-02-04,2026-02-17,Resolved,312,2
TKT-21324,USR-11595,Billing,Critical,Chat,2026-02-02,2026-02-02,Resolved,21,5
TKT-21325,USR-10702,Bug,Critical,Email,2026-02-24,2026-02-27,Resolved,81,5
TKT-21326,USR-10597,Performance,Medium,Chat,2025-09-23,2025-09-30,Closed,177,2
TKT-21327,USR-10436,Bug,High,WhatsApp,2025-09-25,2025-10-08,Resolved,322,4
TKT-21328,USR-11734,Feature_Request,Low,Email,2025-12-17,2025-12-23,Resolved,157,3
TKT-21329,USR-10043,Feature_Request,Low,Phone,2026-02-12,,In_Progress,,
TKT-21330,USR-11245,Performance,Medium,Chat,2026-02-10,2026-02-16,Resolved,160,2
TKT-21331,USR-10954,Feature_Request,Medium,WhatsApp,2026-02-19,2026-02-20,Resolved,31,1
TKT-21332,USR-11920,Feature_Request,Medium,WhatsApp,2026-01-08,,Open,,
TKT-21333,USR-10247,Integration,Critical,Email,2025-12-08,2025-12-08,Closed,0,1
TKT-21334,USR-11230,Performance,High,Email,2025-11-10,2025-11-13,Closed,74,1
TKT-21335,USR-11620,Bug,Low,Chat,2026-02-21,2026-02-26,Closed,121,4
TKT-21336,USR-10973,Bug,Medium,WhatsApp,2026-02-28,2026-03-12,Closed,292,5
TKT-21337,USR-11922,Bug,Low,Email,2025-11-16,2025-11-19,Closed,86,3
TKT-21338,USR-11429,Billing,High,Chat,2026-02-25,,Open,,
TKT-21339,USR-10483,Onboarding,Medium,Email,2026-01-10,2026-01-16,Closed,167,4
TKT-21340,USR-10263,Performance,Critical,WhatsApp,2025-10-27,2025-10-30,Resolved,87,4
TKT-21341,USR-10642,Feature_Request,High,Phone,2026-02-25,,Open,,
TKT-21342,USR-10685,Feature_Request,Medium,Phone,2026-02-11,2026-02-22,Resolved,270,5
TKT-21343,USR-11146,Performance,High,Phone,2026-02-12,2026-02-25,Resolved,315,2
TKT-21344,USR-10482,Performance,Medium,WhatsApp,2026-02-20,2026-03-04,Resolved,307,4
TKT-21345,USR-11785,Billing,Medium,Chat,2025-09-11,2025-09-19,Resolved,201,4
TKT-21346,USR-10250,Integration,High,Phone,2025-09-21,,Open,,
TKT-21347,USR-11249,Billing,High,Chat,2025-12-15,2025-12-19,Resolved,110,1
TKT-21348,USR-10282,Feature_Request,Medium,WhatsApp,2025-10-20,,In_Progress,,
TKT-21349,USR-10130,Billing,Medium,WhatsApp,2025-10-13,2025-10-20,Closed,176,3
TKT-21350,USR-11853,Billing,Medium,Chat,2026-02-01,,In_Progress,,
TKT-21351,USR-11907,Feature_Request,High,Chat,2025-12-19,2025-12-22,Resolved,79,1
TKT-21352,USR-10643,Onboarding,Medium,Chat,2026-02-23,2026-03-04,Resolved,233,5
TKT-21353,USR-11335,Performance,Medium,WhatsApp,2025-11-08,2025-11-15,Resolved,179,5
TKT-21354,USR-10060,Billing,Low,Email,2025-10-25,2025-11-04,Resolved,250,5
TKT-21355,USR-10806,Onboarding,High,WhatsApp,2025-12-04,2025-12-15,Closed,271,5
TKT-21356,USR-10188,Onboarding,High,WhatsApp,2026-01-19,2026-01-27,Resolved,215,4
TKT-21357,USR-11567,Integration,Medium,Email,2025-09-05,,In_Progress,,
TKT-21358,USR-11567,Integration,Medium,Email,2025-09-22,,In_Progress,,
TKT-21359,USR-10291,Performance,High,WhatsApp,2025-12-01,2025-12-05,Resolved,105,4
TKT-21360,USR-10055,Integration,Low,WhatsApp,2025-10-08,2025-10-13,Closed,134,3
TKT-21361,USR-10062,Feature_Request,Low,Phone,2026-01-13,2026-01-17,Closed,114,5
TKT-21362,USR-11330,Feature_Request,Low,Chat,2026-01-15,2026-01-16,Resolved,41,4
TKT-21363,USR-11335,Billing,High,Phone,2025-12-04,2025-12-06,Closed,64,4
TKT-21364,USR-10334,Integration,Low,Chat,2025-12-28,2026-01-09,Resolved,299,1
TKT-21365,USR-10504,Onboarding,Medium,WhatsApp,2025-10-02,2025-10-12,Resolved,259,4
TKT-21366,USR-10080,Billing,Critical,Phone,2026-02-23,,In_Progress,,
TKT-21367,USR-10272,Feature_Request,Low,WhatsApp,2026-01-31,2026-02-14,Closed,346,5
TKT-21368,USR-11052,Performance,Low,Chat,2025-10-27,2025-11-03,Resolved,188,4
TKT-21369,USR-11660,Bug,Medium,Email,2026-02-05,,In_Progress,,
TKT-21370,USR-10463,Bug,High,Chat,2025-10-21,2025-11-03,Resolved,314,5
TKT-21371,USR-11129,Feature_Request,Low,WhatsApp,2025-10-16,2025-10-23,Resolved,190,4
TKT-21372,USR-11369,Bug,High,Chat,2025-10-18,2025-10-18,Closed,6,3
TKT-21373,USR-10159,Integration,High,Email,2025-10-09,2025-10-19,Closed,261,5
TKT-21374,USR-10369,Performance,Medium,Phone,2026-02-22,2026-02-26,Resolved,105,4
TKT-21375,USR-10879,Performance,Low,Phone,2026-02-23,,Open,,
TKT-21376,USR-11510,Onboarding,High,Chat,2025-08-31,2025-09-06,Resolved,163,3
TKT-21377,USR-11932,Integration,Medium,Email,2026-01-04,2026-01-18,Resolved,346,5
TKT-21378,USR-10434,Feature_Request,Critical,WhatsApp,2025-11-09,2025-11-11,Closed,52,2
TKT-21379,USR-11698,Integration,Medium,Chat,2025-11-25,2025-12-07,Closed,295,1
TKT-21380,USR-11601,Integration,Low,Phone,2025-12-02,2025-12-14,Resolved,289,2
TKT-21381,USR-10948,Performance,Low,Phone,2025-12-16,2025-12-24,Closed,214,3
TKT-21382,USR-11795,Integration,Critical,Phone,2025-10-30,,Open,,
TKT-21383,USR-11375,Feature_Request,High,WhatsApp,2026-02-20,2026-03-03,Resolved,283,2
TKT-21384,USR-10047,Performance,Medium,Phone,2025-10-17,,Open,,
TKT-21385,USR-11579,Integration,Medium,Email,2026-01-13,,In_Progress,,
TKT-21386,USR-11619,Billing,Medium,Phone,2025-12-05,2025-12-13,Resolved,200,2
TKT-21387,USR-11826,Bug,High,Email,2026-02-18,2026-02-22,Resolved,119,1
TKT-21388,USR-11544,Bug,Low,WhatsApp,2025-10-27,2025-11-10,Closed,343,5
TKT-21389,USR-10030,Feature_Request,Medium,Phone,2026-02-28,,Open,,
TKT-21390,USR-11298,Performance,Critical,WhatsApp,2026-01-02,2026-01-03,Closed,28,1
TKT-21391,USR-10051,Feature_Request,High,WhatsApp,2026-01-31,2026-02-11,Resolved,268,5
TKT-21392,USR-11818,Integration,Medium,WhatsApp,2025-09-05,2025-09-10,Resolved,137,3
TKT-21393,USR-11416,Bug,High,Phone,2025-11-24,,In_Progress,,
TKT-21394,USR-10425,Billing,Low,Phone,2026-02-16,,Open,,
TKT-21395,USR-11560,Onboarding,Medium,Chat,2025-12-10,,In_Progress,,
TKT-21396,USR-11390,Integration,Medium,WhatsApp,2026-02-20,2026-03-03,Closed,280,4
TKT-21397,USR-10406,Billing,Medium,Phone,2025-07-29,2025-08-06,Resolved,212,4
TKT-21398,USR-11317,Integration,Critical,Chat,2025-10-09,2025-10-11,Resolved,62,4
TKT-21399,USR-11543,Feature_Request,Medium,WhatsApp,2026-02-23,2026-03-05,Resolved,240,5
TKT-21400,USR-11834,Bug,Critical,WhatsApp,2025-12-19,2025-12-19,Closed,11,5
TKT-21401,USR-11065,Onboarding,High,Email,2025-07-25,2025-08-06,Resolved,289,5
TKT-21402,USR-10994,Feature_Request,High,WhatsApp,2026-01-30,,Open,,
TKT-21403,USR-11624,Integration,Critical,Chat,2026-02-17,,In_Progress,,
TKT-21404,USR-11295,Onboarding,High,Email,2025-10-11,2025-10-15,Resolved,97,4
TKT-21405,USR-10305,Feature_Request,Medium,WhatsApp,2026-02-02,2026-02-16,Closed,343,1
TKT-21406,USR-11301,Billing,High,Chat,2025-08-29,2025-09-12,Resolved,339,3
TKT-21407,USR-10138,Bug,Low,Chat,2026-01-29,2026-02-10,Resolved,311,5
TKT-21408,USR-10808,Integration,High,WhatsApp,2025-12-28,,Open,,
TKT-21409,USR-10169,Performance,Critical,Chat,2025-12-14,2025-12-17,Resolved,72,2
TKT-21410,USR-11000,Performance,Medium,Email,2025-08-30,2025-09-01,Resolved,70,4
TKT-21411,USR-11448,Billing,Medium,Chat,2026-02-07,2026-02-21,Closed,356,5
TKT-21412,USR-10010,Billing,Critical,Phone,2026-02-03,,In_Progress,,
TKT-21413,USR-10324,Integration,Critical,WhatsApp,2026-02-27,2026-03-02,Resolved,84,4
TKT-21414,USR-11456,Performance,Low,Email,2026-02-03,2026-02-11,Resolved,209,5
TKT-21415,USR-11755,Performance,Low,Phone,2026-02-13,,In_Progress,,
TKT-21416,USR-10782,Performance,Low,WhatsApp,2025-08-24,,Open,,
TKT-21417,USR-10098,Onboarding,Low,WhatsApp,2025-10-31,,In_Progress,,
TKT-21418,USR-11082,Integration,Critical,Chat,2025-09-28,2025-09-28,Resolved,1,3
TKT-21419,USR-10940,Bug,Critical,Chat,2025-09-18,2025-09-20,Resolved,71,4
TKT-21420,USR-10214,Performance,Low,WhatsApp,2025-09-18,2025-09-29,Resolved,284,4
TKT-21421,USR-11781,Performance,Medium,Phone,2025-11-14,2025-11-22,Resolved,206,4
TKT-21422,USR-11213,Billing,Critical,Phone,2025-08-26,2025-08-29,Resolved,92,4
TKT-21423,USR-11206,Performance,Critical,Email,2026-01-30,2026-01-30,Closed,23,1
TKT-21424,USR-11688,Onboarding,Medium,Chat,2026-02-06,2026-02-19,Resolved,329,3
TKT-21425,USR-10009,Feature_Request,Medium,Phone,2026-01-05,2026-01-08,Resolved,91,3
TKT-21426,USR-11674,Integration,Low,Chat,2025-11-29,,Open,,
TKT-21427,USR-10315,Onboarding,Critical,WhatsApp,2026-02-17,2026-02-19,Resolved,57,2
TKT-21428,USR-11617,Performance,Low,Chat,2026-02-25,2026-02-28,Resolved,87,3
TKT-21429,USR-11748,Bug,Critical,Phone,2026-02-22,,In_Progress,,
TKT-21430,USR-11038,Bug,Low,Chat,2026-02-06,2026-02-12,Closed,161,5
TKT-21431,USR-11570,Billing,High,Chat,2025-10-21,2025-10-29,Closed,209,5
TKT-21432,USR-11820,Performance,Medium,Phone,2026-02-16,2026-03-02,Resolved,352,2
TKT-21433,USR-10042,Feature_Request,Medium,WhatsApp,2026-01-22,2026-01-22,Resolved,15,3
TKT-21434,USR-10259,Billing,Low,Chat,2025-11-27,2025-11-28,Closed,42,4
TKT-21435,USR-11087,Billing,Critical,Email,2026-02-01,2026-02-04,Closed,83,5
TKT-21436,USR-10263,Billing,Medium,WhatsApp,2025-11-15,,In_Progress,,
TKT-21437,USR-10234,Billing,Low,WhatsApp,2026-02-02,2026-02-16,Resolved,344,2
TKT-21438,USR-10858,Performance,High,Phone,2025-10-06,2025-10-10,Resolved,109,3
TKT-21439,USR-11124,Integration,Medium,Email,2026-02-09,2026-02-16,Resolved,178,3
TKT-21440,USR-10940,Onboarding,Critical,Email,2025-11-22,2025-11-25,Closed,93,4
TKT-21441,USR-11699,Integration,High,Email,2026-01-30,2026-02-09,Closed,261,1
TKT-21442,USR-11332,Bug,Medium,Phone,2025-07-06,2025-07-07,Resolved,46,5
TKT-21443,USR-11323,Billing,Medium,Chat,2026-02-03,2026-02-04,Resolved,43,5
TKT-21444,USR-11249,Onboarding,Critical,Chat,2026-01-27,,Open,,
TKT-21445,USR-11332,Feature_Request,Medium,Chat,2025-09-03,2025-09-05,Resolved,70,4
TKT-21446,USR-10187,Feature_Request,High,Email,2025-10-03,2025-10-12,Closed,223,2
TKT-21447,USR-11647,Integration,Critical,Chat,2026-01-21,,Open,,
TKT-21448,USR-10889,Bug,Medium,WhatsApp,2025-12-29,2025-12-30,Resolved,36,5
TKT-21449,USR-10109,Performance,High,Chat,2026-01-09,2026-01-09,Closed,11,4
TKT-21450,USR-11928,Billing,Medium,Email,2025-08-11,2025-08-15,Closed,109,3
TKT-21451,USR-10511,Feature_Request,High,WhatsApp,2025-08-22,2025-09-02,Closed,283,3
TKT-21452,USR-11288,Bug,Low,WhatsApp,2025-11-17,2025-11-21,Closed,110,3
TKT-21453,USR-10793,Bug,Low,WhatsApp,2025-11-18,2025-11-25,Closed,177,3
TKT-21454,USR-11023,Feature_Request,Medium,Email,2025-11-25,,Open,,
TKT-21455,USR-11493,Feature_Request,High,Phone,2025-12-30,2026-01-08,Closed,219,3
TKT-21456,USR-10861,Performance,Low,Email,2026-02-27,2026-03-07,Resolved,204,3
TKT-21457,USR-10286,Onboarding,Medium,Email,2025-12-15,,Open,,
TKT-21458,USR-10691,Integration,Low,WhatsApp,2025-12-15,2025-12-27,Closed,300,4
TKT-21459,USR-10824,Bug,Low,WhatsApp,2026-02-26,,Open,,
TKT-21460,USR-11996,Performance,Medium,Email,2026-01-23,2026-01-29,Resolved,153,1
TKT-21461,USR-10821,Integration,Medium,Email,2025-11-15,,Open,,
TKT-21462,USR-10136,Onboarding,Medium,Email,2025-10-03,,In_Progress,,
TKT-21463,USR-11288,Integration,Low,Phone,2025-12-02,2025-12-12,Resolved,240,5
TKT-21464,USR-11281,Billing,Medium,Chat,2026-01-03,2026-01-07,Resolved,111,5
TKT-21465,USR-10851,Onboarding,High,Email,2025-10-05,2025-10-13,Resolved,195,2
TKT-21466,USR-10366,Onboarding,High,Phone,2025-10-22,2025-10-30,Closed,209,1
TKT-21467,USR-10361,Performance,Critical,Chat,2025-08-20,2025-08-22,Resolved,60,3
TKT-21468,USR-11787,Billing,Medium,Chat,2026-02-16,,In_Progress,,
TKT-21469,USR-10997,Onboarding,High,Chat,2025-09-20,2025-09-24,Resolved,99,5
TKT-21470,USR-11320,Integration,Medium,WhatsApp,2025-10-18,,Open,,
TKT-21471,USR-11770,Bug,Medium,Email,2026-01-19,2026-01-29,Closed,250,4
TKT-21472,USR-11064,Feature_Request,Low,WhatsApp,2025-08-04,,Open,,
TKT-21473,USR-10972,Billing,Low,WhatsApp,2025-08-27,2025-09-03,Resolved,188,5
TKT-21474,USR-11027,Feature_Request,Low,WhatsApp,2025-10-04,2025-10-04,Closed,9,2
TKT-21475,USR-10555,Onboarding,Medium,Email,2026-02-21,2026-02-21,Closed,0,1
TKT-21476,USR-11624,Integration,Medium,WhatsApp,2026-01-09,2026-01-11,Resolved,56,1
TKT-21477,USR-11695,Billing,Medium,Email,2025-08-26,2025-08-31,Resolved,142,3
TKT-21478,USR-11157,Bug,High,WhatsApp,2026-02-15,,Open,,
TKT-21479,USR-11310,Feature_Request,Medium,Email,2025-09-05,,Open,,
TKT-21480,USR-10487,Integration,High,Chat,2026-02-15,2026-02-17,Closed,65,1
TKT-21481,USR-10016,Feature_Request,Medium,Chat,2026-02-08,2026-02-18,Closed,240,5
TKT-21482,USR-11431,Bug,Low,WhatsApp,2026-01-30,2026-02-02,Resolved,88,3
TKT-21483,USR-11507,Onboarding,High,Email,2025-12-28,2026-01-10,Resolved,312,1
TKT-21484,USR-10930,Billing,Low,Email,2026-01-30,2026-01-31,Closed,29,4
TKT-21485,USR-10419,Performance,Medium,Phone,2025-09-17,2025-09-27,Resolved,242,2
TKT-21486,USR-10713,Performance,Low,Email,2026-02-11,2026-02-11,Resolved,14,5
TKT-21487,USR-11502,Bug,Medium,Email,2026-01-22,2026-02-04,Closed,333,4
TKT-21488,USR-11144,Onboarding,Medium,Email,2026-02-04,,In_Progress,,
TKT-21489,USR-11440,Onboarding,Low,Phone,2026-02-04,2026-02-18,Resolved,355,4
TKT-21490,USR-10663,Feature_Request,Medium,Email,2025-07-31,,Open,,
TKT-21491,USR-11925,Bug,Medium,Email,2026-02-12,2026-02-17,Resolved,128,5
TKT-21492,USR-10819,Performance,Low,Chat,2025-10-15,2025-10-28,Resolved,333,5
TKT-21493,USR-11228,Billing,High,Email,2026-02-13,,In_Progress,,
TKT-21494,USR-11202,Onboarding,Low,Phone,2025-12-07,2025-12-16,Resolved,218,2
TKT-21495,USR-10877,Onboarding,Medium,Chat,2026-02-07,2026-02-09,Resolved,56,3
TKT-21496,USR-10672,Feature_Request,Critical,Chat,2026-01-03,2026-01-03,Resolved,15,4
TKT-21497,USR-11282,Bug,Medium,WhatsApp,2025-08-20,2025-09-01,Resolved,296,4
TKT-21498,USR-11201,Feature_Request,Low,WhatsApp,2026-01-05,2026-01-14,Closed,227,2
TKT-21499,USR-11505,Integration,High,Chat,2026-02-07,2026-02-09,Closed,59,5
TKT-21500,USR-10935,Billing,Low,Phone,2026-02-19,,In_Progress,,
TKT-21501,USR-10914,Feature_Request,High,Phone,2026-01-30,,Open,,
TKT-21502,USR-11677,Performance,High,Phone,2026-02-15,,Open,,
TKT-21503,USR-10869,Integration,Critical,Chat,2025-11-02,2025-11-02,Resolved,4,3
TKT-21504,USR-11598,Bug,Medium,Phone,2025-10-15,2025-10-19,Closed,111,3
TKT-21505,USR-11389,Billing,Low,WhatsApp,2025-09-27,2025-09-28,Resolved,28,1
TKT-21506,USR-10631,Performance,Low,WhatsApp,2025-10-05,2025-10-05,Resolved,22,4
TKT-21507,USR-10992,Bug,High,Email,2025-12-07,2025-12-14,Resolved,169,4
TKT-21508,USR-11933,Performance,Medium,Chat,2026-02-14,2026-02-16,Resolved,69,4
TKT-21509,USR-10116,Billing,High,Chat,2026-02-14,2026-02-17,Resolved,88,4
TKT-21510,USR-10029,Feature_Request,Critical,Chat,2025-11-12,2025-11-12,Resolved,10,1
TKT-21511,USR-11599,Integration,Medium,WhatsApp,2025-08-28,,In_Progress,,
TKT-21512,USR-11137,Performance,High,Phone,2026-02-01,2026-02-08,Resolved,191,5
TKT-21513,USR-10731,Feature_Request,Low,Phone,2025-10-29,2025-11-04,Resolved,144,5
TKT-21514,USR-11484,Onboarding,High,Phone,2026-02-12,2026-02-19,Resolved,184,5
TKT-21515,USR-10968,Billing,Medium,Phone,2025-07-21,,In_Progress,,
TKT-21516,USR-10534,Onboarding,Medium,WhatsApp,2026-02-01,,In_Progress,,
TKT-21517,USR-11273,Integration,High,Phone,2026-02-20,2026-03-02,Resolved,254,3
TKT-21518,USR-10012,Feature_Request,Critical,WhatsApp,2026-02-25,2026-02-27,Resolved,54,2
TKT-21519,USR-11567,Bug,Medium,Chat,2025-09-08,2025-09-17,Closed,232,4
TKT-21520,USR-10213,Integration,Medium,Phone,2025-10-13,2025-10-16,Resolved,92,4
TKT-21521,USR-11263,Feature_Request,Medium,Chat,2025-09-07,,In_Progress,,
TKT-21522,USR-11362,Bug,Low,WhatsApp,2026-02-24,,Open,,
TKT-21523,USR-11734,Onboarding,High,Chat,2025-12-25,,Open,,
TKT-21524,USR-11461,Performance,Medium,WhatsApp,2026-02-03,2026-02-10,Resolved,169,5
TKT-21525,USR-11699,Feature_Request,High,Email,2025-12-12,2025-12-25,Resolved,326,2
TKT-21526,USR-10203,Feature_Request,Low,Email,2026-02-02,2026-02-11,Closed,236,4
TKT-21527,USR-10626,Onboarding,Medium,WhatsApp,2025-12-02,2025-12-10,Resolved,194,5
TKT-21528,USR-10800,Performance,Critical,Phone,2026-01-30,2026-02-02,Closed,88,2
TKT-21529,USR-11380,Billing,Medium,Phone,2025-11-18,2025-11-19,Closed,29,4
TKT-21530,USR-11486,Billing,Critical,Phone,2026-02-02,2026-02-02,Resolved,6,1
TKT-21531,USR-11358,Billing,Low,WhatsApp,2025-08-27,2025-08-27,Resolved,9,5
TKT-21532,USR-10127,Bug,Critical,WhatsApp,2025-09-10,2025-09-12,Closed,61,3
TKT-21533,USR-11173,Feature_Request,Medium,Chat,2026-01-26,,In_Progress,,
TKT-21534,USR-10465,Billing,High,Email,2025-09-18,2025-09-25,Closed,179,1
TKT-21535,USR-11190,Feature_Request,Medium,Email,2025-09-08,2025-09-20,Closed,294,2
TKT-21536,USR-10361,Feature_Request,Medium,Phone,2025-08-11,,In_Progress,,
TKT-21537,USR-10653,Onboarding,Low,WhatsApp,2026-02-04,2026-02-10,Closed,152,5
TKT-21538,USR-11579,Bug,Medium,WhatsApp,2025-11-29,,Open,,
TKT-21539,USR-10411,Bug,Medium,WhatsApp,2025-07-10,,In_Progress,,
TKT-21540,USR-10525,Performance,Critical,WhatsApp,2025-11-03,2025-11-04,Resolved,24,2
TKT-21541,USR-11599,Performance,High,Email,2025-09-02,2025-09-05,Closed,80,3
TKT-21542,USR-11392,Onboarding,Low,Email,2025-10-29,2025-11-12,Closed,343,5
TKT-21543,USR-11483,Feature_Request,High,WhatsApp,2025-07-25,2025-08-05,Resolved,265,1
TKT-21544,USR-11662,Bug,Medium,Phone,2026-02-23,2026-02-28,Closed,141,5
TKT-21545,USR-11310,Performance,Low,Email,2025-10-03,2025-10-16,Closed,333,4
