user_id,feature,adoption_level,last_used_date
USR-10564,Inventario,power_user,2025-11-12
USR-10564,Facturación electrónica,activated,2025-11-15
USR-10565,Facturación electrónica,used_5x,2026-02-06
USR-10565,Centro de costos,used_5x,2026-02-06
USR-10565,Punto de venta,activated,2026-02-15
USR-10565,Multi-moneda,power_user,2026-02-17
USR-10565,Conciliación bancaria,used_10x,2026-01-24
USR-10566,Multi-moneda,used_1x,2026-02-04
USR-10566,Nómina,used_10x,2026-02-08
USR-10566,Facturación electrónica,used_1x,2026-01-23
USR-10566,Centro de costos,activated,2026-01-13
USR-10566,Conciliación bancaria,power_user,2026-02-06
USR-10567,Gestión de contactos,used_1x,2025-10-20
USR-10567,Multi-moneda,used_1x,2025-11-03
USR-10567,Cotizaciones,used_1x,2025-11-14
USR-10568,Reportes financieros,power_user,2025-12-06
USR-10568,Cotizaciones,power_user,2026-01-20
USR-10568,Multi-moneda,used_10x,2025-12-05
USR-10568,Conciliación bancaria,used_5x,2026-01-08
USR-10568,Gestión de contactos,power_user,2025-12-06
USR-10569,Facturación electrónica,used_10x,2025-09-24
USR-10569,Reportes financieros,activated,2025-09-14
USR-10569,Cotizaciones,power_user,2025-08-21
USR-10569,Nómina,power_user,2025-09-05
USR-10569,Gestión de contactos,used_5x,2025-09-11
USR-10569,Punto de venta,used_1x,2025-09-24
USR-10569,Centro de costos,used_1x,2025-08-09
USR-10570,Facturación electrónica,used_10x,2025-11-09
USR-10570,Multi-moneda,used_10x,2025-11-08
USR-10571,Punto de venta,used_10x,2025-12-30
USR-10571,Cotizaciones,used_1x,2026-01-23
USR-10572,Punto de venta,used_5x,2026-02-21
USR-10572,Nómina,used_10x,2026-02-19
USR-10572,Inventario,power_user,2026-02-20
USR-10572,Reportes financieros,activated,2026-02-17
USR-10572,Facturación electrónica,used_1x,2026-02-27
USR-10572,Cotizaciones,used_10x,2026-02-19
USR-10572,Multi-moneda,activated,2026-02-28
USR-10573,Punto de venta,used_5x,2025-08-27
USR-10573,Multi-moneda,used_10x,2025-08-25
USR-10573,Reportes financieros,activated,2025-07-10
USR-10573,Nómina,activated,2025-09-04
USR-10573,Gestión de contactos,activated,2025-07-08
USR-10574,Reportes financieros,used_1x,2025-11-18
USR-10574,Multi-moneda,power_user,2025-11-08
USR-10574,Inventario,used_1x,2025-11-26
USR-10575,Conciliación bancaria,activated,2026-01-13
USR-10575,Gestión de contactos,used_5x,2026-01-31
USR-10575,Inventario,activated,2025-12-29
USR-10575,Nómina,power_user,2026-01-07
USR-10575,Centro de costos,power_user,2026-01-15
USR-10576,Facturación electrónica,used_1x,2026-02-24
USR-10576,Centro de costos,activated,2026-02-24
USR-10576,Inventario,activated,2026-02-28
USR-10577,Reportes financieros,power_user,2025-10-19
USR-10577,Gestión de contactos,activated,2025-09-01
USR-10577,Centro de costos,activated,2025-10-14
USR-10578,Gestión de contactos,used_1x,2026-01-04
USR-10579,Conciliación bancaria,activated,2026-01-24
USR-10579,Multi-moneda,used_10x,2026-02-01
USR-10579,Nómina,power_user,2025-12-25
USR-10579,Punto de venta,used_1x,2025-12-10
USR-10579,Gestión de contactos,activated,2025-12-23
USR-10579,Facturación electrónica,used_1x,2025-12-14
USR-10579,Inventario,used_1x,2025-12-07
USR-10580,Facturación electrónica,used_10x,2025-11-15
USR-10580,Conciliación bancaria,activated,2025-09-23
USR-10580,Punto de venta,used_1x,2025-10-27
USR-10581,Cotizaciones,activated,2026-01-03
USR-10581,Multi-moneda,used_10x,2026-01-31
USR-10581,Conciliación bancaria,activated,2026-01-17
USR-10582,Facturación electrónica,used_10x,2025-09-22
USR-10582,Reportes financieros,power_user,2025-10-10
USR-10582,Multi-moneda,activated,2025-10-17
USR-10583,Nómina,used_1x,2025-10-30
USR-10583,Cotizaciones,used_10x,2025-10-26
USR-10583,Reportes financieros,used_5x,2025-10-20
USR-10583,Inventario,activated,2025-10-24
USR-10583,Centro de costos,used_1x,2025-11-05
USR-10584,Facturación electrónica,power_user,2026-01-30
USR-10585,Reportes financieros,power_user,2025-08-22
USR-10585,Facturación electrónica,activated,2025-10-01
USR-10586,Inventario,used_10x,2025-10-09
USR-10586,Conciliación bancaria,used_1x,2025-09-10
USR-10586,Multi-moneda,used_5x,2025-09-15
USR-10587,Reportes financieros,used_1x,2025-11-02
USR-10587,Multi-moneda,used_10x,2025-10-22
USR-10588,Punto de venta,activated,2025-08-02
USR-10588,Gestión de contactos,used_10x,2025-09-06
USR-10588,Cotizaciones,used_1x,2025-09-12
USR-10589,Punto de venta,used_10x,2025-12-27
USR-10589,Conciliación bancaria,activated,2026-01-11
USR-10589,Cotizaciones,activated,2026-01-03
USR-10589,Multi-moneda,power_user,2026-01-20
USR-10589,Reportes financieros,used_5x,2025-12-24
USR-10590,Gestión de contactos,used_1x,2025-07-21
USR-10591,Centro de costos,activated,2025-09-17
USR-10591,Conciliación bancaria,used_5x,2025-09-20
USR-10591,Facturación electrónica,activated,2025-09-05
USR-10591,Punto de venta,used_1x,2025-10-01
USR-10591,Inventario,activated,2025-10-01
USR-10592,Facturación electrónica,activated,2026-01-16
USR-10592,Multi-moneda,activated,2025-12-27
USR-10593,Punto de venta,used_5x,2025-11-24
USR-10593,Inventario,activated,2025-10-20
USR-10593,Multi-moneda,used_1x,2025-11-22
USR-10593,Centro de costos,used_5x,2025-11-25
USR-10593,Conciliación bancaria,used_1x,2025-12-06
USR-10594,Facturación electrónica,used_1x,2025-08-13
USR-10595,Multi-moneda,activated,2025-12-28
USR-10595,Facturación electrónica,activated,2025-12-22
USR-10596,Nómina,activated,2025-12-11
USR-10596,Multi-moneda,activated,2025-12-04
USR-10596,Reportes financieros,used_1x,2025-12-03
USR-10596,Cotizaciones,used_10x,2025-12-31
USR-10596,Conciliación bancaria,used_5x,2026-01-06
USR-10596,Inventario,power_user,2025-12-20
USR-10596,Punto de venta,used_1x,2025-11-29
USR-10596,Centro de costos,used_5x,2025-12-28
USR-10596,Gestión de contactos,used_5x,2025-11-21
USR-10596,Facturación electrónica,power_user,2026-01-05
USR-10597,Punto de venta,used_10x,2025-08-20
USR-10597,Nómina,used_1x,2025-09-04
USR-10597,Multi-moneda,used_1x,2025-09-02
USR-10597,Gestión de contactos,used_1x,2025-07-24
USR-10597,Conciliación bancaria,power_user,2025-07-30
USR-10597,Facturación electrónica,used_10x,2025-08-02
USR-10598,Conciliación bancaria,used_1x,2025-09-30
USR-10598,Nómina,activated,2025-09-30
USR-10598,Cotizaciones,activated,2025-09-05
USR-10598,Gestión de contactos,used_5x,2025-09-29
USR-10598,Punto de venta,activated,2025-09-18
USR-10598,Reportes financieros,activated,2025-10-08
USR-10598,Inventario,activated,2025-09-16
USR-10598,Centro de costos,activated,2025-09-05
USR-10598,Facturación electrónica,used_10x,2025-08-25
USR-10599,Conciliación bancaria,used_10x,2026-01-18
USR-10600,Multi-moneda,activated,2025-09-04
USR-10600,Nómina,used_5x,2025-08-19
USR-10600,Reportes financieros,used_1x,2025-09-18
USR-10600,Centro de costos,activated,2025-08-08
USR-10600,Facturación electrónica,power_user,2025-08-30
USR-10600,Punto de venta,used_1x,2025-08-28
USR-10601,Centro de costos,used_5x,2025-09-08
USR-10601,Punto de venta,activated,2025-09-24
USR-10601,Reportes financieros,used_10x,2025-09-01
USR-10601,Inventario,activated,2025-09-07
USR-10601,Facturación electrónica,used_1x,2025-08-25
USR-10601,Cotizaciones,used_1x,2025-09-17
USR-10602,Cotizaciones,used_5x,2025-11-04
USR-10602,Nómina,used_10x,2025-11-22
USR-10603,Cotizaciones,used_1x,2026-01-09
USR-10604,Reportes financieros,used_10x,2025-07-22
USR-10604,Gestión de contactos,used_5x,2025-08-27
USR-10605,Punto de venta,power_user,2025-11-10
USR-10605,Inventario,used_10x,2025-12-19
USR-10605,Reportes financieros,used_5x,2025-11-17
USR-10605,Conciliación bancaria,activated,2025-11-19
USR-10606,Gestión de contactos,activated,2025-09-21
USR-10606,Cotizaciones,power_user,2025-10-13
USR-10606,Facturación electrónica,activated,2025-10-15
USR-10607,Facturación electrónica,activated,2026-02-21
USR-10607,Inventario,used_5x,2026-02-22
USR-10607,Centro de costos,activated,2026-02-20
USR-10607,Cotizaciones,activated,2026-02-26
USR-10608,Cotizaciones,used_5x,2025-09-09
USR-10608,Multi-moneda,used_5x,2025-09-11
USR-10608,Inventario,used_5x,2025-11-05
USR-10608,Facturación electrónica,used_5x,2025-10-07
USR-10608,Gestión de contactos,activated,2025-11-06
USR-10609,Centro de costos,power_user,2025-11-28
USR-10609,Multi-moneda,used_1x,2025-10-30
USR-10610,Reportes financieros,used_10x,2025-12-22
USR-10610,Cotizaciones,used_1x,2025-12-22
USR-10611,Conciliación bancaria,activated,2025-12-23
USR-10611,Multi-moneda,activated,2025-11-13
USR-10611,Cotizaciones,used_5x,2025-12-08
USR-10612,Cotizaciones,used_10x,2026-01-18
USR-10612,Nómina,used_1x,2026-02-06
USR-10612,Facturación electrónica,used_5x,2026-01-15
USR-10612,Reportes financieros,power_user,2026-02-03
USR-10612,Inventario,activated,2026-02-11
USR-10613,Reportes financieros,activated,2025-10-02
USR-10613,Punto de venta,activated,2025-08-23
USR-10613,Centro de costos,used_10x,2025-10-17
USR-10613,Conciliación bancaria,activated,2025-10-09
USR-10613,Nómina,used_1x,2025-09-24
USR-10613,Gestión de contactos,used_10x,2025-09-11
USR-10613,Cotizaciones,activated,2025-10-06
USR-10614,Conciliación bancaria,used_10x,2025-09-23
USR-10614,Multi-moneda,activated,2025-10-07
USR-10614,Inventario,used_1x,2025-08-24
USR-10614,Cotizaciones,activated,2025-09-01
USR-10614,Facturación electrónica,activated,2025-09-21
USR-10614,Punto de venta,used_1x,2025-09-01
USR-10614,Reportes financieros,used_10x,2025-09-05
USR-10615,Multi-moneda,activated,2025-08-31
USR-10615,Punto de venta,used_10x,2025-08-24
USR-10615,Reportes financieros,used_1x,2025-09-14
USR-10616,Inventario,used_5x,2025-12-14
USR-10616,Punto de venta,used_10x,2025-12-13
USR-10617,Nómina,used_5x,2026-02-28
USR-10617,Cotizaciones,used_10x,2026-03-01
USR-10618,Conciliación bancaria,used_10x,2025-07-24
USR-10618,Cotizaciones,activated,2025-07-13
USR-10618,Gestión de contactos,activated,2025-08-29
USR-10619,Cotizaciones,used_1x,2026-01-18
USR-10619,Multi-moneda,used_1x,2025-12-29
USR-10620,Facturación electrónica,used_5x,2025-11-28
USR-10620,Punto de venta,used_10x,2025-11-06
USR-10620,Centro de costos,used_5x,2025-11-23
USR-10620,Multi-moneda,activated,2025-11-18
USR-10620,Reportes financieros,activated,2025-10-06
USR-10620,Cotizaciones,activated,2025-10-11
USR-10621,Multi-moneda,used_5x,2026-01-13
USR-10622,Reportes financieros,activated,2025-12-31
USR-10622,Conciliación bancaria,activated,2025-12-18
USR-10622,Multi-moneda,used_1x,2025-11-10
USR-10623,Inventario,activated,2026-01-22
USR-10623,Centro de costos,used_10x,2025-12-16
USR-10623,Punto de venta,activated,2025-12-22
USR-10623,Multi-moneda,used_5x,2026-01-17
USR-10623,Conciliación bancaria,used_10x,2026-02-05
USR-10624,Facturación electrónica,used_1x,2025-09-11
USR-10624,Reportes financieros,used_10x,2025-10-04
USR-10625,Reportes financieros,power_user,2026-02-02
USR-10625,Facturación electrónica,used_10x,2026-02-13
USR-10625,Conciliación bancaria,used_10x,2026-01-01
USR-10626,Nómina,used_5x,2025-11-08
USR-10626,Centro de costos,activated,2025-11-25
USR-10627,Gestión de contactos,power_user,2026-01-18
USR-10627,Punto de venta,power_user,2026-02-16
USR-10627,Inventario,activated,2026-02-18
USR-10627,Facturación electrónica,used_1x,2026-02-21
USR-10627,Multi-moneda,activated,2026-01-30
USR-10628,Conciliación bancaria,activated,2025-12-25
USR-10628,Reportes financieros,used_1x,2026-01-26
USR-10628,Inventario,used_5x,2025-12-29
USR-10628,Punto de venta,activated,2026-02-01
USR-10628,Cotizaciones,activated,2026-01-29
USR-10628,Facturación electrónica,used_5x,2025-12-23
USR-10628,Multi-moneda,power_user,2025-12-31
USR-10629,Inventario,activated,2026-02-24
USR-10629,Facturación electrónica,used_10x,2026-02-26
USR-10629,Punto de venta,used_1x,2026-02-25
USR-10629,Centro de costos,used_5x,2026-02-09
USR-10630,Punto de venta,activated,2025-08-10
USR-10630,Conciliación bancaria,used_1x,2025-08-26
USR-10630,Nómina,used_5x,2025-07-09
USR-10630,Facturación electrónica,used_5x,2025-08-30
USR-10630,Reportes financieros,activated,2025-07-06
USR-10630,Multi-moneda,used_1x,2025-08-24
USR-10630,Cotizaciones,used_1x,2025-07-31
USR-10630,Inventario,used_10x,2025-07-28
USR-10631,Multi-moneda,used_1x,2025-09-29
USR-10631,Facturación electrónica,used_5x,2025-09-30
USR-10631,Nómina,used_5x,2025-09-02
USR-10631,Reportes financieros,power_user,2025-09-04
USR-10631,Gestión de contactos,used_10x,2025-08-13
USR-10632,Centro de costos,activated,2026-02-08
USR-10632,Multi-moneda,used_1x,2025-12-17
USR-10632,Cotizaciones,used_5x,2026-01-25
USR-10633,Punto de venta,power_user,2026-02-22
USR-10633,Conciliación bancaria,activated,2026-02-23
USR-10633,Multi-moneda,power_user,2026-02-13
USR-10633,Gestión de contactos,used_1x,2026-02-11
USR-10634,Punto de venta,activated,2025-12-29
USR-10634,Inventario,used_1x,2025-12-08
USR-10635,Cotizaciones,used_10x,2025-11-22
USR-10635,Centro de costos,activated,2025-10-25
USR-10635,Inventario,activated,2025-10-03
USR-10635,Reportes financieros,used_1x,2025-11-13
USR-10635,Punto de venta,used_5x,2025-11-24
USR-10636,Inventario,used_1x,2026-02-11
USR-10637,Conciliación bancaria,activated,2026-01-06
USR-10637,Nómina,power_user,2026-01-19
USR-10638,Inventario,activated,2026-02-17
USR-10638,Centro de costos,used_1x,2026-02-19
USR-10638,Nómina,used_1x,2026-02-09
USR-10639,Conciliación bancaria,used_10x,2026-02-27
USR-10639,Facturación electrónica,activated,2026-03-01
USR-10639,Cotizaciones,used_10x,2026-03-01
USR-10639,Inventario,activated,2026-03-01
USR-10639,Gestión de contactos,activated,2026-03-01
USR-10640,Inventario,power_user,2025-10-20
USR-10641,Centro de costos,activated,2025-10-05
USR-10641,Inventario,used_5x,2025-09-21
USR-10641,Facturación electrónica,used_1x,2025-08-14
USR-10641,Reportes financieros,used_10x,2025-08-24
USR-10641,Gestión de contactos,power_user,2025-09-20
USR-10641,Cotizaciones,used_5x,2025-09-29
USR-10641,Nómina,activated,2025-10-01
USR-10641,Conciliación bancaria,used_1x,2025-08-22
USR-10641,Punto de venta,activated,2025-08-14
USR-10641,Multi-moneda,power_user,2025-09-21
USR-10642,Centro de costos,used_5x,2026-01-11
USR-10642,Conciliación bancaria,used_5x,2026-01-27
USR-10642,Reportes financieros,used_10x,2026-01-09
USR-10642,Punto de venta,used_1x,2026-02-21
USR-10642,Multi-moneda,used_10x,2026-01-27
USR-10643,Inventario,activated,2025-12-17
USR-10643,Cotizaciones,used_1x,2025-12-19
USR-10643,Punto de venta,used_5x,2025-12-26
USR-10644,Gestión de contactos,used_5x,2025-11-12
USR-10644,Centro de costos,used_1x,2025-11-26
USR-10645,Punto de venta,used_1x,2025-10-20
USR-10645,Reportes financieros,used_1x,2025-10-16
USR-10645,Gestión de contactos,activated,2025-10-05
USR-10645,Multi-moneda,power_user,2025-11-24
USR-10646,Gestión de contactos,used_5x,2025-10-14
USR-10647,Facturación electrónica,used_10x,2025-11-27
USR-10647,Reportes financieros,activated,2025-12-20
USR-10647,Centro de costos,used_1x,2025-12-14
USR-10647,Gestión de contactos,used_1x,2025-11-26
USR-10648,Facturación electrónica,used_10x,2025-08-17
USR-10648,Reportes financieros,activated,2025-08-23
USR-10648,Gestión de contactos,activated,2025-08-22
USR-10648,Punto de venta,used_5x,2025-07-22
USR-10649,Centro de costos,used_1x,2026-02-14
USR-10649,Nómina,used_1x,2026-02-01
USR-10650,Punto de venta,power_user,2025-09-15
USR-10650,Centro de costos,used_10x,2025-10-31
USR-10651,Facturación electrónica,used_5x,2025-11-04
USR-10651,Punto de venta,activated,2025-11-09
USR-10652,Centro de costos,used_10x,2026-02-21
USR-10653,Punto de venta,used_1x,2026-02-22
USR-10653,Reportes financieros,activated,2026-02-28
USR-10653,Conciliación bancaria,used_1x,2026-02-27
USR-10653,Multi-moneda,activated,2026-02-27
USR-10653,Centro de costos,used_5x,2026-02-28
USR-10653,Facturación electrónica,activated,2026-03-01
USR-10654,Nómina,activated,2026-02-21
USR-10654,Gestión de contactos,activated,2026-01-26
USR-10654,Punto de venta,used_1x,2026-01-09
USR-10655,Gestión de contactos,activated,2025-08-16
USR-10656,Cotizaciones,used_1x,2025-12-29
USR-10656,Reportes financieros,used_5x,2026-01-17
USR-10656,Conciliación bancaria,activated,2026-01-06
USR-10656,Multi-moneda,activated,2025-12-28
USR-10657,Centro de costos,used_1x,2026-01-31
USR-10657,Multi-moneda,activated,2026-01-16
USR-10657,Nómina,used_5x,2025-12-24
USR-10657,Facturación electrónica,activated,2026-02-07
USR-10657,Punto de venta,power_user,2025-12-16
USR-10658,Cotizaciones,used_5x,2026-01-07
USR-10658,Facturación electrónica,used_5x,2025-12-15
USR-10658,Reportes financieros,used_1x,2026-01-07
USR-10658,Centro de costos,used_1x,2025-12-23
USR-10658,Punto de venta,activated,2025-11-30
USR-10659,Gestión de contactos,power_user,2026-02-14
USR-10659,Punto de venta,power_user,2026-02-27
USR-10660,Gestión de contactos,activated,2025-08-16
USR-10660,Nómina,activated,2025-08-01
USR-10660,Facturación electrónica,used_1x,2025-07-06
USR-10661,Punto de venta,power_user,2026-01-06
USR-10661,Reportes financieros,used_5x,2025-12-29
USR-10662,Inventario,used_1x,2026-01-01
USR-10662,Nómina,used_10x,2025-12-12
USR-10662,Punto de venta,used_5x,2026-01-14
USR-10662,Multi-moneda,used_5x,2025-12-08
USR-10662,Centro de costos,power_user,2026-01-07
USR-10662,Cotizaciones,used_10x,2026-01-02
USR-10662,Facturación electrónica,power_user,2025-12-04
USR-10663,Gestión de contactos,activated,2025-08-25
USR-10663,Facturación electrónica,used_10x,2025-08-20
USR-10663,Conciliación bancaria,used_5x,2025-08-13
USR-10663,Centro de costos,used_1x,2025-09-10
USR-10664,Centro de costos,used_10x,2025-11-21
USR-10664,Nómina,activated,2025-11-03
USR-10664,Punto de venta,used_5x,2025-11-07
USR-10664,Multi-moneda,used_5x,2025-10-23
USR-10665,Conciliación bancaria,power_user,2025-10-10
USR-10665,Cotizaciones,used_1x,2025-10-09
USR-10665,Punto de venta,power_user,2025-09-28
USR-10665,Reportes financieros,activated,2025-10-21
USR-10665,Centro de costos,used_1x,2025-09-28
USR-10666,Reportes financieros,used_1x,2026-02-24
USR-10666,Facturación electrónica,activated,2026-02-20
USR-10666,Multi-moneda,power_user,2026-02-20
USR-10667,Centro de costos,activated,2026-02-01
USR-10667,Nómina,activated,2026-01-04
USR-10667,Facturación electrónica,used_10x,2025-12-16
USR-10667,Inventario,activated,2026-01-18
USR-10667,Gestión de contactos,used_5x,2025-12-29
USR-10667,Reportes financieros,activated,2026-01-12
USR-10667,Multi-moneda,activated,2026-02-01
USR-10668,Centro de costos,used_5x,2026-02-02
USR-10668,Facturación electrónica,activated,2026-02-24
USR-10668,Cotizaciones,used_1x,2026-02-23
USR-10668,Punto de venta,activated,2026-02-05
USR-10669,Reportes financieros,used_1x,2025-12-13
USR-10669,Centro de costos,used_10x,2025-11-12
USR-10670,Multi-moneda,used_5x,2025-08-22
